ObjectID,ClassificationID,AltNum,Description
61950,58,EMC_SR_2/18159,Cairo Special Register number
61951,34,JHU_37,Johns Hopkins University excavation number
61951,34,EMC_SR_2/18160,Cairo Special Register number
61952,58,JHU_47,Johns Hopkins University excavation number
61952,58,EMC_SR_2/18161,Cairo Special Register number
61953,38,JHU_50,Johns Hopkins University excavation number
61953,38,EMC_SR_2/18162,Cairo Special Register number
61954,95,JHU_52,Johns Hopkins University excavation number
61954,95,EMC_SR_2/18163,Cairo Special Register number
61955,89,JHU_53,Johns Hopkins University excavation number
61955,89,EMC_SR_2/18164,Cairo Special Register number
61956,89,JHU_54,Johns Hopkins University excavation number
61956,89,EMC_SR_2/18165,Cairo Special Register number
61957,53,JHU_81,Johns Hopkins University excavation number
61957,53,EMC_SR_2/18166,Cairo Special Register number
61958,34,JHU_61,Johns Hopkins University excavation number
61958,34,JHU_80,Johns Hopkins University excavation number
61958,34,JHU_82,Johns Hopkins University excavation number
61958,34,JHU_95,Johns Hopkins University excavation number
61958,34,JHU_121,Johns Hopkins University excavation number
61958,34,JHU_135,Johns Hopkins University excavation number
61958,34,JHU_157,Johns Hopkins University excavation number
61958,34,EMC_SR_2/18167,Cairo Special Register number
61959,34,JHU_61,Johns Hopkins University excavation number
61959,34,JHU_80,Johns Hopkins University excavation number
61959,34,JHU_82,Johns Hopkins University excavation number
61959,34,JHU_95,Johns Hopkins University excavation number
61959,34,JHU_121,Johns Hopkins University excavation number
61959,34,JHU_135,Johns Hopkins University excavation number
61959,34,JHU_157,Johns Hopkins University excavation number
61959,34,EMC_SR_2/18167,Cairo Special Register number
61960,108,JHU_61,Johns Hopkins University excavation number
61960,108,JHU_80,Johns Hopkins University excavation number
61960,108,JHU_82,Johns Hopkins University excavation number
61960,108,JHU_95,Johns Hopkins University excavation number
61960,108,JHU_121,Johns Hopkins University excavation number
61960,108,EMC_SR_2/18167,Cairo Special Register number
61960,108,JHU_135,Johns Hopkins University excavation number
61960,108,JHU_157,Johns Hopkins University excavation number
61961,34,JHU_61,Johns Hopkins University excavation number
61961,34,JHU_80,Johns Hopkins University excavation number
61961,34,JHU_82,Johns Hopkins University excavation number
61961,34,JHU_95,Johns Hopkins University excavation number
61961,34,JHU_121,Johns Hopkins University excavation number
61961,34,JHU_135,Johns Hopkins University excavation number
61961,34,JHU_157,Johns Hopkins University excavation number
61961,34,EMC_SR_2/18167,Cairo Special Register number
61962,92,JHU_154,Johns Hopkins University excavation number
61962,92,EMC_SR_2/18169,Cairo Special Register number
61963,93,JHU_187,Johns Hopkins University excavation number
61963,93,EMC_SR_2/18170,Cairo Special Register number
61964,34,JHU_159,Johns Hopkins University excavation number
61964,34,EMC_SR_2/18171,Cairo Special Register number
61965,64,JHU_185,Johns Hopkins University excavation number
61965,64,EMC_SR_2/18172,Cairo Special Register number
61966,89,KK_exc_655,Karl Kromer excavation number
61966,89,EMC_SR_2/18012,Cairo Special Register number
61967,53,KK_exc_659,Karl Kromer excavation number
61967,53,EMC_SR_2/18013,Cairo Special Register number
61968,38,KK_exc_668,Karl Kromer excavation number
61968,38,EMC_SR_2/18014,Cairo Special Register number
61969,53,KK_exc_674,Karl Kromer excavation number
61969,53,EMC_SR_2/18015,Cairo Special Register number
61970,64,JHU_90,Johns Hopkins University excavation number
61970,64,EMC_SR_2/18168,Cairo Special Register number
61971,84,KK_exc_675,Karl Kromer excavation number
61971,84,KK_exc_1023,Karl Kromer excavation number
61971,84,EMC_SR_2/18016,Cairo Special Register number
61971,84,KK_exc_676,Karl Kromer excavation number
61971,84,KK_exc_677,Karl Kromer excavation number
61971,84,KK_exc_920,Karl Kromer excavation number
61971,84,KK_exc_1019,Karl Kromer excavation number
61971,84,KK_exc_1020,Karl Kromer excavation number
61971,84,KK_exc_1022,Karl Kromer excavation number
61972,64,KK_exc_683,Karl Kromer excavation number
61972,64,EMC_SR_2/18017,Cairo Special Register number
61973,89,KK_exc_692,Karl Kromer excavation number
61973,89,EMC_SR_2/18018,Cairo Special Register number
61974,89,KK_exc_716,Karl Kromer excavation number
61974,89,EMC_SR_2/18019,Cairo Special Register number
61975,118,KK_exc_718,Karl Kromer excavation number
61975,118,EMC_SR_2/18020,Cairo Special Register number
61976,108,KK_exc_732,Karl Kromer excavation number
61976,108,EMC_SR_2/18021,Cairo Special Register number
61977,108,KK_exc_733,Karl Kromer excavation number
61977,108,EMC_SR_2/18022,Cairo Special Register number
61978,105,KK_exc_740,Karl Kromer excavation number
61978,105,EMC_SR_2/18023,Cairo Special Register number
61979,64,KK_exc_742,Karl Kromer excavation number
61979,64,EMC_SR_2/18024,Cairo Special Register number
61980,53,KK_exc_745,Karl Kromer excavation number
61980,53,EMC_SR_2/18025,Cairo Special Register number
61981,53,KK_exc_746,Karl Kromer excavation number
61981,53,EMC_SR_2/18026,Cairo Special Register number
61982,33,KK_exc_751,Karl Kromer excavation number
61982,33,EMC_SR_2/18027,Cairo Special Register number
61983,64,KK_exc_753,Karl Kromer excavation number
61983,64,EMC_SR_2/18028,Cairo Special Register number
61984,34,KK_exc_772,Karl Kromer excavation number
61984,34,EMC_SR_2/18029,Cairo Special Register number
61985,64,KK_exc_782,Karl Kromer excavation number
61985,64,EMC_SR_2/18030,Cairo Special Register number
61986,64,KK_exc_786,Karl Kromer excavation number
61986,64,EMC_SR_2/18032,Cairo Special Register number
61987,53,KK_exc_794,Karl Kromer excavation number
61987,53,EMC_SR_2/18033,Cairo Special Register number
61988,34,KK_exc_865,Karl Kromer excavation number
61988,34,EMC_SR_2/18041,Cairo Special Register number
61989,84,KK_exc_802,Karl Kromer excavation number
61989,84,KK_exc_869,Karl Kromer excavation number
61989,84,KK_exc_1036,Karl Kromer excavation number
61989,84,EMC_SR_2/18034,Cairo Special Register number
61990,53,KK_exc_807,Karl Kromer excavation number
61990,53,EMC_SR_2/18035,Cairo Special Register number
61991,53,KK_exc_808,Karl Kromer excavation number
61991,53,EMC_SR_2/18036,Cairo Special Register number
61992,105,KK_exc_813,Karl Kromer excavation number
61992,105,EMC_SR_2/18037,Cairo Special Register number
61993,18,KK_exc_821,Karl Kromer excavation number
61993,18,EMC_SR_2/18038,Cairo Special Register number
61994,34,KK_exc_832,Karl Kromer excavation number
61994,34,EMC_SR_2/18039,Cairo Special Register number
61995,53,KK_exc_856,Karl Kromer excavation number
61995,53,EMC_SR_2/18040,Cairo Special Register number
61996,34,KK_exc_866,Karl Kromer excavation number
61996,34,EMC_SR_2/18042,Cairo Special Register number
61997,100,KK_exc_881,Karl Kromer excavation number
61997,100,EMC_SR_2/18043,Cairo Special Register number
61998,53,KK_exc_883,Karl Kromer excavation number
61998,53,EMC_SR_2/18044,Cairo Special Register number
61999,85,KK_exc_887,Karl Kromer excavation number
61999,85,EMC_SR_2/18045,Cairo Special Register number
62000,33,KK_exc_893,Karl Kromer excavation number
62000,33,EMC_SR_2/18046,Cairo Special Register number
62001,85,KK_exc_898,Karl Kromer excavation number
62001,85,EMC_SR_2/18047,Cairo Special Register number
62002,33,KK_exc_906,Karl Kromer excavation number
62002,33,EMC_SR_2/18048,Cairo Special Register number
62003,34,KK_exc_909,Karl Kromer excavation number
62003,34,EMC_SR_2/18049,Cairo Special Register number
62004,98,KK_exc_910,Karl Kromer excavation number
62004,98,EMC_SR_2/18050,Cairo Special Register number
62005,38,KK_exc_936,Karl Kromer excavation number
62005,38,EMC_SR_2/18051,Cairo Special Register number
62006,33,KK_exc_947,Karl Kromer excavation number
62006,33,EMC_SR_2/18052,Cairo Special Register number
62007,53,KK_exc_955,Karl Kromer excavation number
62007,53,EMC_SR_2/18053,Cairo Special Register number
62008,53,KK_exc_957,Karl Kromer excavation number
62008,53,EMC_SR_2/18054,Cairo Special Register number
62009,38,KK_exc_959,Karl Kromer excavation number
62009,38,EMC_SR_2/18055,Cairo Special Register number
62010,89,KK_exc_967,Karl Kromer excavation number
62010,89,EMC_SR_2/18056,Cairo Special Register number
62011,89,KK_exc_970,Karl Kromer excavation number
62011,89,EMC_SR_2/18057,Cairo Special Register number
62012,89,KK_exc_976,Karl Kromer excavation number
62012,89,EMC_SR_2/18058,Cairo Special Register number
62013,38,KK_exc_978,Karl Kromer excavation number
62013,38,EMC_SR_2/18059,Cairo Special Register number
62014,105,KK_exc_988,Karl Kromer excavation number
62014,105,EMC_SR_2/18060,Cairo Special Register number
62015,53,KK_exc_989,Karl Kromer excavation number
62015,53,EMC_SR_2/18061,Cairo Special Register number
62016,98,KK_exc_990,Karl Kromer excavation number
62016,98,EMC_SR_2/18062,Cairo Special Register number
62017,112,KK_exc_994,Karl Kromer excavation number
62017,112,EMC_SR_2/18063,Cairo Special Register number
62018,33,KK_exc_1003,Karl Kromer excavation number
62018,33,EMC_SR_2/18064,Cairo Special Register number
62019,53,KK_exc_1004,Karl Kromer excavation number
62019,53,EMC_SR_2/18065,Cairo Special Register number
62020,38,KK_exc_1026,Karl Kromer excavation number
62020,38,EMC_SR_2/18066,Cairo Special Register number
62021,89,KK_exc_1029,Karl Kromer excavation number
62021,89,EMC_SR_2/18067,Cairo Special Register number
62022,95,KK_exc_1036,Karl Kromer excavation number
62022,95,EMC_SR_2/18068,Cairo Special Register number
62143,34,HH_700(6),Hetepheres findspot number
62143,34,HH_657,Hetepheres findspot number
62144,34,HH_1037,Hetepheres findspot number
62145,34,HH_1187,Hetepheres findspot number
62146,34,HH_1413,Hetepheres findspot number
62147,87,EMC_CG_57037,Catalogue General number
62147,87,EMC_SR_2/474,Cairo Special Register number
62148,87,EMC_SR_2/475,Cairo Special Register number
62149,18,SH_exc_275D,Selim Hassan excavation number
62149,18,EMC_SR_2/14702,Cairo Special Register number
62150,18,SH_exc_1295,Selim Hassan excavation number
62150,18,EMC_SR_2/14962,Cairo Special Register number
62151,18,SH_exc_I.197,Selim Hassan excavation number
62151,18,EMC_SR_2/14751,Cairo Special Register number
62152,18,SH_exc_197,Selim Hassan excavation number
62152,18,EMC_SR_2/15825,Cairo Special Register number
62153,18,SH_exc_244,Selim Hassan excavation number
62153,18,EMC_SR_2/15818,Cairo Special Register number
62154,18,SH_exc_1693,Selim Hassan excavation number
62154,18,EMC_SR_3/8494,Cairo Special Register number
62155,18,SH_exc_1615,Selim Hassan excavation number
62155,18,EMC_SR_4/13889,Cairo Special Register number
62156,18,EMC_SR_3/2080,Cairo Special Register number
62157,18,SH_exc_1719,Selim Hassan excavation number
62157,18,EMC_SR_3/7742,Cairo Special Register number
62158,18,SH_exc_1730,Selim Hassan excavation number
62158,18,EMC_SR_3/7743,Cairo Special Register number
62159,18,SH_exc_1956,Selim Hassan excavation number
62159,18,EMC_SR_3/7744,Cairo Special Register number
62160,18,SH_exc_1955A,Selim Hassan excavation number
62160,18,EMC_SR_3/7864,Cairo Special Register number
62161,18,SH_exc_1922,Selim Hassan excavation number
62161,18,EMC_SR_3/7865,Cairo Special Register number
62162,18,SH_exc_1955B,Selim Hassan excavation number
62162,18,EMC_SR_3/7866,Cairo Special Register number
62163,18,SH_exc_1955C,Selim Hassan excavation number
62163,18,EMC_SR_3/7867,Cairo Special Register number
62164,58,SH_exc_1721,Selim Hassan excavation number
62164,58,EMC_SR_3/7868,Cairo Special Register number
62165,119,SH_exc_1757,Selim Hassan excavation number
62165,119,EMC_SR_3/10082,Cairo Special Register number
62166,119,SH_exc_1708,Selim Hassan excavation number
62166,119,EMC_SR_4/11777,Cairo Special Register number
62167,119,SH_exc_1941,Selim Hassan excavation number
62167,119,EMC_SR_4/11772,Cairo Special Register number
62168,119,SH_exc_2033,Selim Hassan excavation number
62168,119,EMC_SR_4/11773,Cairo Special Register number
62169,119,EMC_SR_3/10083,Cairo Special Register number
62170,119,SH_exc_1752,Selim Hassan excavation number
62170,119,EMC_SR_3/10085,Cairo Special Register number
62171,119,SH_exc_1850,Selim Hassan excavation number
62171,119,EMC_SR_4/11882,Cairo Special Register number
62172,119,SH_exc_1923,Selim Hassan excavation number
62172,119,EMC_SR_3/10086,Cairo Special Register number
62173,119,SH_exc_1904,Selim Hassan excavation number
62173,119,EMC_SR_4/11770,Cairo Special Register number
62174,119,SH_exc_1932,Selim Hassan excavation number
62174,119,EMC_SR_4/11771,Cairo Special Register number
62175,119,SH_exc_1865,Selim Hassan excavation number
62175,119,EMC_SR_3/10091,Cairo Special Register number
62176,119,SH_exc_1828,Selim Hassan excavation number
62176,119,EMC_SR_3/10102,Cairo Special Register number
62177,119,SH_exc_1780,Selim Hassan excavation number
62177,119,EMC_SR_3/10103,Cairo Special Register number
62178,119,SH_exc_1782,Selim Hassan excavation number
62178,119,EMC_SR_3/10104,Cairo Special Register number
62179,119,SH_exc_1779,Selim Hassan excavation number
62179,119,EMC_SR_3/10105,Cairo Special Register number
62180,119,SH_exc_1781,Selim Hassan excavation number
62180,119,EMC_SR_3/10106,Cairo Special Register number
62182,119,SH_exc_1777,Selim Hassan excavation number
62182,119,EMC_SR_3/10110,Cairo Special Register number
62183,119,SH_exc_1942,Selim Hassan excavation number
62183,119,EMC_SR_3/10111,Cairo Special Register number
62184,119,SH_exc_1892,Selim Hassan excavation number
62184,119,EMC_SR_3/7745,Cairo Special Register number
62185,119,SH_exc_1778,Selim Hassan excavation number
62185,119,EMC_SR_3/7746,Cairo Special Register number
62186,119,SH_exc_1887,Selim Hassan excavation number
62186,119,EMC_SR_3/10114,Cairo Special Register number
62187,119,SH_exc_1912,Selim Hassan excavation number
62187,119,EMC_SR_3/10115,Cairo Special Register number
62188,119,SH_exc_1784,Selim Hassan excavation number
62188,119,EMC_SR_3/10116,Cairo Special Register number
62189,119,SH_exc_1957,Selim Hassan excavation number
62189,119,EMC_SR_8V/5967,Cairo Special Register number
62190,120,SH_exc_1886,Selim Hassan excavation number
62190,120,EMC_SR_4/11769,Cairo Special Register number
62191,87,SH_exc_897,Selim Hassan excavation number
62191,87,EMC_SR_2/476,Cairo Special Register number
62192,57,SH_exc_304,Selim Hassan excavation number
62192,57,EMC_SR_2/575,Cairo Special Register number
62193,34,SH_exc_1179,Selim Hassan excavation number
62193,34,EMC_SR_2/12870,Cairo Special Register number
62194,34,SH_exc_735,Selim Hassan excavation number
62194,34,EMC_SR_2/13032,Cairo Special Register number
62195,88,SH_exc_1563,Selim Hassan excavation number
62195,88,EMC_SR_4/7697,Cairo Special Register number
62196,34,SH_exc_153,Selim Hassan excavation number
62197,34,SH_exc_153,Selim Hassan excavation number
62198,34,SH_exc_2035,Selim Hassan excavation number
62199,34,SH_exc_2035,Selim Hassan excavation number
62200,34,SH_exc_2038,Selim Hassan excavation number
62201,34,SH_exc_1092,Selim Hassan excavation number
62201,34,EMC_SR_2/16054,Cairo Special Register number
62203,34,SH_exc_1674,Selim Hassan excavation number
62203,34,EMC_SR_2/16006,Cairo Special Register number
62204,34,SH_exc_2014,Selim Hassan excavation number
62204,34,EMC_SR_2/16011,Cairo Special Register number
62205,34,SH_exc_850,Selim Hassan excavation number
62205,34,EMC_SR_2/15997,Cairo Special Register number
62206,34,SH_exc_844,Selim Hassan excavation number
62206,34,EMC_SR_2/16074,Cairo Special Register number
62207,34,EMC_SR_2/16086,Cairo Special Register number
62208,34,SH_exc_958,Selim Hassan excavation number
62208,34,EMC_SR_5/12568,Cairo Special Register number
62209,34,SH_exc_1303,Selim Hassan excavation number
62210,34,SH_exc_1646,Selim Hassan excavation number
62211,34,SH_exc_1593,Selim Hassan excavation number
62212,34,SH_exc_2086,Selim Hassan excavation number
62212,34,EMC_SR_3/10777,Cairo Special Register number
62213,34,EMC_SR_3/10923,Cairo Special Register number
62214,34,EMC_SR_5/12537,Cairo Special Register number
62215,34,SH_exc_1543,Selim Hassan excavation number
62215,34,EMC_SR_3/10778,Cairo Special Register number
62216,95,SH_exc_164,Selim Hassan excavation number
62216,95,EMC_SR_7/3815,Cairo Special Register number
62217,95,SH_exc_167,Selim Hassan excavation number
62217,95,EMC_SR_7/3816,Cairo Special Register number
62218,104,SH_exc_166,Selim Hassan excavation number
62218,104,EMC_SR_1/4869,Cairo Special Register number
62219,95,SH_exc_332,Selim Hassan excavation number
62219,95,EMC_SR_7/3818,Cairo Special Register number
62220,95,SH_exc_332,Selim Hassan excavation number
62220,95,EMC_SR_7/3819,Cairo Special Register number
62221,95,SH_exc_332,Selim Hassan excavation number
62221,95,EMC_SR_7/3820,Cairo Special Register number
62222,102,SH_exc_332,Selim Hassan excavation number
62222,102,EMC_SR_1/4872,Cairo Special Register number
62223,95,SH_exc_332,Selim Hassan excavation number
62223,95,EMC_SR_7/3821,Cairo Special Register number
62224,104,SH_exc_333,Selim Hassan excavation number
62224,104,EMC_SR_1/4871,Cairo Special Register number
