ID,ReferenceID,Title,BoilerText,ClassificationID,DisplayDate,MainPathName,MainFileName
1906,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1906,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1,1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
1906,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1907,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1907,238,Excavations at Gîza 5: 1933-1934,"Hassan, Selim. <I>Excavations at Gîza 5: 1933-1934</I>. With Special Chapters on Methods of Excavation, the False-Door, and Other Archaeological and Religious Subjects. Cairo: Government Press, 1944.",1,1944,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_5.pdf
1907,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1908,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
1908,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1908,212,Gîza 3: Die Mastabas der vorgeschrittenen V. Dynastie auf dem Westfriedhof,"Junker, Hermann. <I>Gîza 3. Die Mastabas der Vorgeschrittenen V. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1938.",1,1938,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_3.pdf
1908,241,"Excavations at Gîza 6: 1934-1935, Part 2 Text","Hassan, Selim. <I>Excavations at Gîza 6: 1934-1935. </I>Part 2 Text: The Offering List in the Old Kingdom. Cairo: Government Press, 1948.",1,1948,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_6_2text.pdf
1908,242,"Excavations at Gîza 6: 1934-1935, Part 3","Hassan, Selim. <I>Excavations at Gîza 6: 1934-1935. </I>Part 3: The Mastabas of the Sixth Season and their Description. Cairo: Government Press, 1950.",1,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_6_3.pdf
1908,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1908,276,"The Old Kingdom Art and Archaeology, pp. 259-280, ""Der Grabherr und die Lotosblume. Zu Lokalen und Geschlechtsspezifischen Traditionen eines Motivkreises""","Pieke, Gabriele. ""Der Grabherr und die Lotosblume. Zu Lokalen und Geschlechtsspezifischen Traditionen eines Motivkreises."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 259-280.",1,2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,pieke_okaa_2006.pdf
1908,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
1908,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
1909,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1909,242,"Excavations at Gîza 6: 1934-1935, Part 3","Hassan, Selim. <I>Excavations at Gîza 6: 1934-1935. </I>Part 3: The Mastabas of the Sixth Season and their Description. Cairo: Government Press, 1950.",1,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_6_3.pdf
1909,243,Excavations at Gîza 7: 1935-1936,"Hassan, Selim. <I>Excavations at Gîza 7: 1935-1936. </I>The Mastabas of the Seventh Season and their Description. Cairo: Government Press, 1953.",1,1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_7.pdf
1909,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1910,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1910,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1911,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
1911,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1911,236,Excavations at Gîza 3: 1931-1932,"Hassan, Selim. <I>Excavations at Gîza 3: 1931-1932</I>. Cairo: Faculty of Arts, Fouad I University &amp; Government Press, 1941.",1,1941,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_3.pdf
1911,237,Excavations at Gîza 4: 1932-1933,"Hassan, Selim. <I>Excavations at Gîza 4: 1932-1933</I>. Cairo: Government Press, 1943.",1,1943,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_4.pdf
1911,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1911,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
1911,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
1912,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
1912,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1912,241,"Excavations at Gîza 6: 1934-1935, Part 2 Text","Hassan, Selim. <I>Excavations at Gîza 6: 1934-1935. </I>Part 2 Text: The Offering List in the Old Kingdom. Cairo: Government Press, 1948.",1,1948,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_6_2text.pdf
1912,242,"Excavations at Gîza 6: 1934-1935, Part 3","Hassan, Selim. <I>Excavations at Gîza 6: 1934-1935. </I>Part 3: The Mastabas of the Sixth Season and their Description. Cairo: Government Press, 1950.",1,1950,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_6_3.pdf
1912,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1912,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
1912,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
1913,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
1913,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1913,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1,1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
1913,245,Excavations at Gîza 9: 1936-37-38,"Hassan, Selim. <I>Excavations at Gîza 9: 1936-37-38. </I>The Mastabas of the Eighth Season and their Description. Cairo: General Organisation for Government Printing Offices, 1960.",1,1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_9.pdf
1913,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
1913,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",1,2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
1914,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
1914,209,Gîza 2: Die Mastabas der beginnenden V. Dynastie auf dem Westfriedhof,"Junker, Hermann. <EM>Gîza 2.</EM> <I>Die Mastabas der beginnenden V. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1934.",1,1934,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_2.pdf
1914,212,Gîza 3: Die Mastabas der vorgeschrittenen V. Dynastie auf dem Westfriedhof,"Junker, Hermann. <I>Gîza 3. Die Mastabas der Vorgeschrittenen V. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1938.",1,1938,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_3.pdf
1914,214,Gîza 1: Die Mastabas der IV. Dynastie auf dem Westfriedhof,"Junker, Hermann. <I>Gîza 1. Die Mastabas der IV. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 69, Abhandlung 1. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1929.",1,1929,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_1.pdf
1914,216,"Gîza 6: Die Mastabas des Nfr (Nefer), Kdfjj (Kedfi), Kahjf (Kahjef) und die westlich anschließenden Grabanlagen","Junker, Hermann. <I>Gîza 6. Die Mastabas des </I>Nfr<I> (Nefer), </I>Kdfjj <I>(Kedfi), </I>Kahjf<I> (Kahjef) und die westlich anschließenden Grabanlagen</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 72, Abhandlung 1. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1943.",1,1943,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_6.pdf
1914,225,"Gîza 8: Der Ostabschnitt des Westfriedhofs, Zweiter Teil","Junker, Hermann. <I>Gîza 8. Der Ostabschnitt des Westfriedhofs, </I>Zweiter Teil. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 1. Vienna: Rudolph M. Rohrer, 1947.",1,1947,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_8.pdf
1914,231,The Offering Room of Prince Kaninisut,"Junker, Hermann. <I>The Offering Room of Prince Kaninisut</I>. Vienna: Kunsthistorisches Museum, 1931.",1,1931,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_kaninisut.pdf
1914,372,"Journal of Egyptian Archaeology 27 (1941), pp. 166-169, ""Review of 'Giza II' and 'Giza III'""","Faulkner, Raymond O. ""Review of 'Giza II' and 'Giza III'."" <I>Journal of Egyptian Archaeology</I> 27 (1941), pp. 166-169.",1,1941,Y:\\images\MFA-images\Giza\GizaImage\full\library\,faulkner_jea_27_1941.pdf
1915,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1,1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
