ConstituentID,ConstituentTypeID,ReferenceID,Title,BoilerText,DisplayDate,MainPathName,MainFileName
477,1,960,"""Site Management at Giza Plateau: Master Plan for the Conservation of the Site""","Hawass, Zahi A. ""Site Management at Giza Plateau: Master Plan for the Conservation of the Site."" <EM>International Journal of Cultural Property</EM> 9 (2000), pp. 1-22.",NULL,Y:\documents,hawass_ijcp_9_2000.pdf
477,1,995,"""The Architectural Development of the Egyptian Royal Tomb""","Hawass, Zahi. ""The Architectural Development of the Egyptian Royal Tomb."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 46-49.",NULL,Y:\documents,hawass_treasures_046-049.pdf
477,1,996,"""The Architectural Components of the Pyramid Complex""","Hawass, Zahi. ""The Architectural Components of the Pyramid Complex."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 50-53.",NULL,Y:\documents,hawass_treasures_050-053.pdf
477,1,997,"""The Queens' Pyramids of the Fourth Dynasty at Giza""","Hawass, Zahi. ""The Queens' Pyramids of the Fourth Dynasty at Giza."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 138-149.",NULL,Y:\documents,hawass_treasures_138-149.pdf
477,1,998,"""The Satellite Pyramid of Khufu""","Hawass, Zahi. ""The Satellite Pyramid of Khufu."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 150-151.",NULL,Y:\documents,hawass_treasures_150-151.pdf
477,1,999,"""The Mystery of Hetepheres""","Hawass, Zahi. ""The Mystery of Hetepheres."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 152-155.",NULL,Y:\documents,hawass_treasures_152-155.pdf
477,1,1000,"""The Secret Doors Inside the Great Pyramid""","Hawass, Zahi. ""The Secret Doors Inside the Great Pyramid."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 156-159.",NULL,Y:\documents,hawass_treasures_156-159.pdf
477,1,1001,"""The Pyramidion""","Hawass, Zahi. ""The Pyramidion."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 160-163.",NULL,Y:\documents,hawass_treasures_160-163.pdf
477,1,1002,"""The Royal Boats at Giza""","Hawass, Zahi. ""The Royal Boats at Giza."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 164-171.",NULL,Y:\documents,hawass_treasures_164-171.pdf
477,1,1003,"""The Decorative Program of Old Kingdom Pyramid Complexes""","Hawass, Zahi. ""The Decorative Program of Old Kingdom Pyramid Complexes."" In Hawass, Zahi, ed. <EM>The Treasures of the Pyramids</EM>. Italy: White Star, 2003, pp. 282-285.",NULL,Y:\documents,hawass_treasures_282-285.pdf
478,1,528,"Bulletin de l'Institut Français d'Archéologie Orientale 95 (1995), pp. 11-21, ""La tombe de la reine-mère xa-mrr-Nbtj Ire""","Baud, Michel. ""La tombe de la reine-mère xa-mrr-Nbtj Ire."" <I>Bulletin de l'Institut Français d'Archéologie Orientale </I>95 (1995), pp. 11-21.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,baud_bifao_95_1995.pdf
479,1,190,Gizeh and Rifeh,"Petrie, William F. <I>Gizeh and Rifeh</I>. London: School of Archaeology in Egypt, University College &amp; Bernard Quaritch, 1907.<I></I>",1907,Y:\\images\MFA-images\Giza\GizaImage\full\library\,petrie_gizeh_and_rifeh.pdf
479,1,194,"Annales du Service des Antiquités de l’Egypte 6 (Original 1905, PDF 2001), pp. 193-218, ""Mastaba Mount Excavations""","Covington, Lorenzo D. ""Mastaba Mount Excavations."" <I>Annales du Service des Antiquités de l'Egypte</I> 6 (1905; reformatted pdf 2001), pp. 193-218 (reformatted: part 1, pp. 1-13, part 2, pp. 1-11).",Original 1905; reformatted PDF 2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,covington_asae_6_1905.pdf
480,1,125,"The Rotarian 49, No. 1 (July 1936), pp. 20-23, ""The Sphinx Awakens-Again""","Reisner, George A. ""The Sphinx Awakens-Again."" <I>The Rotarian </I>49, No. 1 (July 1936), pp. 20-23.",July 1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,reisner_rotarian_7_1936.pdf
480,1,286,"Göttinger Miszellen 216 (2008), pp. 75-78, ""Les fouilles de S. Hassan à Gîza en1938 et le temple d'Osiris de Ro-Sètaou au Nouvel Empire""","Pasquali, Stéphane. ""Les fouilles de S. Hassan à Gîza en 1938 et le temple d'Osiris de Ro-Sètaou au Nouvel Empire."" <I>Göttinger Miszellen</I> 216 (2008), pp. 75-78.",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,pasquali_gm_216_2008.pdf
480,1,451,"The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi, pp. 147-158, ""Engineering Stability and Conservation of the Sphinx: Diagnosis and Treatment""","Helal, Hany. ""Engineering Stability and Conservation of the Sphinx: Diagnosis and Treatment."" In Khaled Daoud &amp; Sawsan Abd el-Fatah, eds. <I>The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi</I>. Supplément aux Annales du Service des Antiquités de l'Égypte, no. 35. Cairo: Supreme Council of Antiquities, 2006, pp. 147-158.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\,helal_fs_el-sawi.pdf
480,1,453,"The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi, pp. 207-215, ""Mortars and Stones for the Restoration of Masonry Works in the Sphinx""","Nakhla, Shawky and M. Abd el-Kader. ""Mortars and Stones for the Restoration of Masonry Works in the Sphinx."" In Khaled Daoud &amp; Sawsan Abd el-Fatah, eds. <I>The World of Ancient Egypt. Essays in Honor of Ahmed Abd el-Qader el-Sawi</I>. Supplément aux Annales du Service des Antiquités de l'Égypte, no. 35. Cairo: Supreme Council of Antiquities, 2006, pp. 207-215.<BR>",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\,nakhla_et_al-2_fs_el-sawi.pdf
480,1,561,The Secrets of the Sphinx,"Hawass, Zahi. <I>The Secrets of the Sphinx</I>. Cairo: American University in Cairo Press, 1998.<BR>",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_sphinx.pdf
482,3,505,"Mélanges offerts à Edith Varga, pp. 65-80, ""Osiris in the Fourth Dynasty Again? The False Door of Jntj, MFA 31.781""","Bolshakov, Andrey. ""Osiris in the Fourth Dynasty Again? The False Door of Jntj, MFA 31.781."" In Hedvig Györy, ed. <I>Mélanges offerts à Edith Varga. </I>Bulletin du Musée Hongrois des Beaux-Arts Supplément-2001, Budapest: Musée Hongrois des Beaux-Arts, 2001, pp. 65-80.",2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,bolshakov_fs_varga.pdf
484,3,183,Die Mastaba des Uhemka,"Kayser, Hans. <I>Die Mastaba des Uhemka: Ein Grab in der Wüste</I>. Hannover: Fackeltrager-Verlag Schmidt-Kunster GmbH., 1964.",1964,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kayser_uhemka.pdf
484,3,231,The Offering Room of Prince Kaninisut,"Junker, Hermann. <I>The Offering Room of Prince Kaninisut</I>. Vienna: Kunsthistorisches Museum, 1931.",1931,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_kaninisut.pdf
484,3,416,"Journal of Egyptian Archaeology 53 (1967), p. 172, ""Review of 'Die Mastaba des Uhemka. Ein Grab in der Wüste'""","Spaull, C.H.S. ""Review of 'Die Mastaba des Uhemka. Ein Grab in der Wüste'."" <I>Journal of Egyptian Archaeology</I> 53 (1967), p. 172.",1967,Y:\\images\MFA-images\Giza\GizaImage\full\library\,spaull_jea_53_1967.pdf
484,3,490,"Journal of Egyptian Archaeology 93 (2007), pp. 117-136, ""A New Old Kingdom Inscription from Giza (CGC 57163), and the Problem of sn-Dt in Pharaonic Third Millennium Society""","Moreno García, Juan Carlos. ""A New Old Kingdom Inscription from Giza (CGC 57163), and the Problem of sn-Dt in Pharaonic Third Millennium Society."" <I>Journal of Egyptian Archaeology</I> 93 (2007), pp. 117-136.<BR>",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,garcia_jea_93_2007.pdf
484,3,609,"Egyptian and Egyptological Documents, Archives, and Libraries 1 (Milan, 2009), pp. 149–159, ""Eight Years at the Giza Archives Project: Past Experiences and Future Plans for the Giza Digital Archive""","Manuelian, Peter Der. ""Eight Years at the Giza Archives Project: Past Experiences and Future Plans for the Giza Digital Archive.""<I>Egyptian and Egyptological Documents, Archives, and Libraries, An Annual </I>1 (Milan, 2009), pp. 149-159.<BR>",2009,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_edal_1_2009.pdf
489,3,276,"The Old Kingdom Art and Archaeology, pp. 259-280, ""Der Grabherr und die Lotosblume. Zu Lokalen und Geschlechtsspezifischen Traditionen eines Motivkreises""","Pieke, Gabriele. ""Der Grabherr und die Lotosblume. Zu Lokalen und Geschlechtsspezifischen Traditionen eines Motivkreises."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 259-280.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,pieke_okaa_2006.pdf
489,3,439,"Kunst des Alten Reiches, pp. 57-74, ""Pseudo-Groups""","Eaton-Krauss, Marianne. ""Pseudo-Groups."" In Rainer Stadelmann and Hourig Sourouzian, eds. <I>Kunst des Alten Reiches: Symposium im Deutschen Archäologischen Institut Kairo am 29. und 30. Oktober 1991. </I>Sonderschrift des Deutschen Archäologischen Institut Abteilung Kairo 28. Mainz am Rhein: Verlag Philipp von Zabern, 1995, pp. 57-74.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton-krauss_kunst_57-74.pdf
492,3,527,"Göttinger Miszellen 188 (2002), pp. 21-48, ""anx-wD.s: St. Petersburg-Cambridge""","Bolshakov, Andrey. ""anx-wD.s: St. Petersburg-Cambridge."" <I>Göttinger Miszellen </I>188 (2002), pp. 21-48.",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,bolshakov_gm_188_2002.pdf
494,3,238,Excavations at Gîza 5: 1933-1934,"Hassan, Selim. <I>Excavations at Gîza 5: 1933-1934</I>. With Special Chapters on Methods of Excavation, the False-Door, and Other Archaeological and Religious Subjects. Cairo: Government Press, 1944.",1944,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_5.pdf
494,3,243,Excavations at Gîza 7: 1935-1936,"Hassan, Selim. <I>Excavations at Gîza 7: 1935-1936. </I>The Mastabas of the Seventh Season and their Description. Cairo: Government Press, 1953.",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_7.pdf
497,3,138,Urkunden des Alten Reichs. Erster Band,"Sethe, Kurt. <I>Urkunden des Alten Reichs. Erster Band</I>. Urkunden des Ägyptischen Altertums Abteilung 1, Hft. 1-4. Leipzig: J.C. Hinrichs'sche Buchhandlung, 1903/1933.",1933,Y:\\images\MFA-images\Giza\GizaImage\full\library\sethe_urk_I\,sethe_urk_I.pdf
497,3,438,"Egyptian Museum Collections around the World, pp. 183-195, ""A Unique Funerary Monument of Old Kingdom Date in the Egyptian Museum""","Brovarski, Edward. ""A Unique Funerary Monument of Old Kingdom Date in the Egyptian Museum."" In Mamdouh Eldamaty and Mai Trad, eds. <I>Egyptian Museum Collections around the World. Studies for the Centennial of the Egyptian Museum, Cairo</I>, Cairo: Supreme Council of Antiquities, 2002, pp. 183-195. <BR>",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_cairo_museum.pdf
498,3,439,"Kunst des Alten Reiches, pp. 57-74, ""Pseudo-Groups""","Eaton-Krauss, Marianne. ""Pseudo-Groups."" In Rainer Stadelmann and Hourig Sourouzian, eds. <I>Kunst des Alten Reiches: Symposium im Deutschen Archäologischen Institut Kairo am 29. und 30. Oktober 1991. </I>Sonderschrift des Deutschen Archäologischen Institut Abteilung Kairo 28. Mainz am Rhein: Verlag Philipp von Zabern, 1995, pp. 57-74.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton-krauss_kunst_57-74.pdf
498,3,440,"Egyptian Museum Collections around the World, pp. 305-312, ""The Striding Statue of Pehenptah (JE 44609)""","Eaton-Krauss, Marianne. ""The Striding Statue of Pehenptah (JE 44609)."" In Mamdouh Eldmaty and Mai Trad, eds. <I>Egyptian Museum Collections Around the World: Studies for the Centennial of the Egyptian Museum, Cairo</I>. Cairo: Supreme Council of Antiquities, 2002, pp. 305-312.<BR>",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton-krauss_cairo_museum.pdf
501,3,528,"Bulletin de l'Institut Français d'Archéologie Orientale 95 (1995), pp. 11-21, ""La tombe de la reine-mère xa-mrr-Nbtj Ire""","Baud, Michel. ""La tombe de la reine-mère xa-mrr-Nbtj Ire."" <I>Bulletin de l'Institut Français d'Archéologie Orientale </I>95 (1995), pp. 11-21.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,baud_bifao_95_1995.pdf
508,3,243,Excavations at Gîza 7: 1935-1936,"Hassan, Selim. <I>Excavations at Gîza 7: 1935-1936. </I>The Mastabas of the Seventh Season and their Description. Cairo: Government Press, 1953.",1953,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_7.pdf
509,3,91,"Bulletin of the Museum of Fine Arts, Boston 37, No. 220 (April 1939), pp. 29-35, ""A Family of Royal Estate Stewards of Dynasty V""","Reisner, George A. ""A Family of Royal Estate Stewards of Dynasty V."" <I>Bulletin of the Museum of Fine Arts, Boston</I> 37, No. 220 (April 1939), pp. 29-35.",April 1939,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa37_1939_29to35.pdf
509,3,233,"Archiv Orientální 70, No. 3 (August 2002), pp. 301-308, ""A Contribution to the Burial of Women in the Old Kingdom""","Callender, Vivienne G. ""A Contribution to the Burial of Women in the Old Kingdom."" In Filip Coppens, ed. <I>Abusir and Saqqara in the year 2001. </I>Proceedings of the Symposium (Prague, September 25th-27th, 2001)<I>.</I> <I>Archiv Orientální </I>70, No. 3 (August 2002). Prague: Oriental Institute, Academy of Sciences of the Czech Republic, pp. 301-308.",August 2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,callender_archiv_or_70.pdf
509,3,480,"The Archaeology and Art of Ancient Egypt, Vol. II, pp. 369-380, ""'Water Carrier' or the Like in the Ancient Egyptian Sources and Its Resemblance to Dilmun Glyptic Art""","Shaheen, Alaa el-din M. ""'Water Carrier' or the Like in the Ancient Egyptian Sources and Its Resemblance to Dilmun Glyptic Art."" In Zahi Hawass and Janet Richards, eds. <I>The Archaeology and Art of Ancient Egypt. Essays in Honor of David B. O'Connor</I>, Vol. II. Annales du Service des Antiquités de l'Égypte, Cahier no. 36. Cairo: Supreme Council of Antiquities, 2007, pp. 369-380.",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,shaheen_fs_oconnor.pdf
509,3,515,"Göttinger Miszellen 164 (1998), pp. 7-14, ""The Tombs of Khamerernebty I and II at Giza""","Baud, Michel. ""The Tombs of Khamerernebty I and II at Giza."" <I>Göttinger Miszellen</I> 164 (1998), pp. 7-14.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,baud_gm_164_1998.pdf
509,3,538,"Orientalia 46 (1977), pp. 107-115, ""The Doors of Heaven""","Brovarski, Edward. ""The Doors of Heaven."" <I>Orientalia</I> 46 (1977), pp. 107-115.<BR>",1977,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_or_46_1977.pdf
510,3,518,"Annales du Service des Antiquités de l'Égypte 71 (1987), pp. 27-52, ""Two Old Kingdom Writing Boards from Giza""","Brovarski, Edward. ""Two Old Kingdom Writing Boards from Giza."" <I>Annales du Service des Antiquités de l'Égypte </I>71 (1987), pp. 27-52.",1987,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_asae_71_1987.pdf
510,3,531,"Bulletin of the Detroit Institute of Arts 51, nos. 2 and 3 (1972), pp. 69-80, ""Offerings for an Old Kingdom Granary Official""","Fischer, Henry G. ""Offerings for an Old Kingdom Granary Official."" <EM>Bulletin of the Detroit Institute of Arts</EM> 51, nos. 2 and 3 (1972), pp. 69-80.",1972,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fischer_bdia_51_1972.pdf
514,3,138,Urkunden des Alten Reichs. Erster Band,"Sethe, Kurt. <I>Urkunden des Alten Reichs. Erster Band</I>. Urkunden des Ägyptischen Altertums Abteilung 1, Hft. 1-4. Leipzig: J.C. Hinrichs'sche Buchhandlung, 1903/1933.",1933,Y:\\images\MFA-images\Giza\GizaImage\full\library\sethe_urk_I\,sethe_urk_I.pdf
514,3,255,Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California,"Lutz, Henry F. <I>Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California</I>. University of California Publications. Egyptian Archaeology 5. Leipzig: J.C. Hinrichs, 1930.<BR>",1930,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_statues.pdf
514,3,260,Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California,"Lutz, Henry F. <I>Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California</I>. University of California Publications. Egyptian Archaeology 4. Leipzig: J.C. Hinrichs, 1927.",1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_steles.pdf
514,3,439,"Kunst des Alten Reiches, pp. 57-74, ""Pseudo-Groups""","Eaton-Krauss, Marianne. ""Pseudo-Groups."" In Rainer Stadelmann and Hourig Sourouzian, eds. <I>Kunst des Alten Reiches: Symposium im Deutschen Archäologischen Institut Kairo am 29. und 30. Oktober 1991. </I>Sonderschrift des Deutschen Archäologischen Institut Abteilung Kairo 28. Mainz am Rhein: Verlag Philipp von Zabern, 1995, pp. 57-74.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton-krauss_kunst_57-74.pdf
516,3,138,Urkunden des Alten Reichs. Erster Band,"Sethe, Kurt. <I>Urkunden des Alten Reichs. Erster Band</I>. Urkunden des Ägyptischen Altertums Abteilung 1, Hft. 1-4. Leipzig: J.C. Hinrichs'sche Buchhandlung, 1903/1933.",1933,Y:\\images\MFA-images\Giza\GizaImage\full\library\sethe_urk_I\,sethe_urk_I.pdf
516,3,260,Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California,"Lutz, Henry F. <I>Egyptian Tomb Steles and Offering Stones of the Museum of Anthropology and Ethnology of the University of California</I>. University of California Publications. Egyptian Archaeology 4. Leipzig: J.C. Hinrichs, 1927.",1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_steles.pdf
517,3,255,Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California,"Lutz, Henry F. <I>Egyptian Statues and Statuettes in the Museum of Anthropology of the University of California</I>. University of California Publications. Egyptian Archaeology 5. Leipzig: J.C. Hinrichs, 1930.<BR>",1930,Y:\\images\MFA-images\Giza\GizaImage\full\library\,lutz_statues.pdf
521,3,185,"Journal of the American Research Center In Egypt 35 (1998), pp 115-127, ""A Case of Prefabrication at Giza? The False Door of Inti""","Manuelian, Peter Der. ""A Case of Prefabrication at Giza? The False Door of Inti."" <I>Journal of the American Research Center In Egypt </I>35 (1998), pp. 115-127.",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_jarce_35-2_1998.pdf
